Customer_Key,Total_Revenue,Order_Count,Avg_Order,Feedback,CLV_EUR,CAC_EUR,Quadrant
4052,24489.77,8,3061.22125,3.125,24489.77,18.5,Star
4053,11266.05,8,1408.25625,3.375,11266.05,18.5,Star
4054,10474.61,5,2094.922,2.8,10474.61,18.5,Star
4055,6916.1900000000005,4,1729.0475000000001,3.5,6916.1900000000005,18.5,Optimize
4056,13277.86,6,2212.976666666667,3.6666666666666665,13277.86,18.5,Star
4057,11405.91,3,3801.97,3.3333333333333335,11405.91,18.5,Star
4058,3207.08,5,1069.0266666666666,2.8,3207.08,18.5,Optimize
4059,13785.17,7,3446.2925,3.2857142857142856,13785.17,18.5,Star
4060,5202.87,4,1300.7175,2.5,5202.87,18.5,Optimize
4061,16042.89,7,2291.8414285714284,2.857142857142857,16042.89,18.5,Star
4062,6971.62,5,1742.905,2.2,6971.62,18.5,Optimize
4063,18666.45,5,3733.29,3.0,18666.45,18.5,Star
4064,15379.220000000001,5,5126.406666666667,1.8,15379.220000000001,18.5,Star
4065,10945.41,6,1824.235,2.8333333333333335,10945.41,18.5,Star
4066,8997.35,7,1799.47,2.857142857142857,8997.35,18.5,Star
4067,19924.27,10,2213.807777777778,3.3,19924.27,18.5,Star
4068,7814.549999999999,5,1953.6374999999998,3.4,7814.549999999999,18.5,Optimize
4069,8752.83,4,2188.2075,4.25,8752.83,18.5,Optimize
4070,10611.02,6,1768.5033333333333,2.6666666666666665,10611.02,18.5,Star
4071,13158.61,8,1879.8014285714287,2.75,13158.61,18.5,Star
4072,8637.58,4,2879.193333333333,2.25,8637.58,18.5,Optimize
4073,9532.380000000001,6,1588.7300000000002,2.6666666666666665,9532.380000000001,18.5,Star
4074,7708.629999999999,3,2569.543333333333,3.3333333333333335,7708.629999999999,18.5,Optimize
4075,4570.02,5,1142.505,1.6,4570.02,18.5,Optimize
4076,5404.67,2,5404.67,3.0,5404.67,18.5,Optimize
4077,8569.95,6,1713.9900000000002,2.1666666666666665,8569.95,18.5,Optimize
4078,12783.970000000001,7,1826.2814285714287,3.142857142857143,12783.970000000001,18.5,Star
4079,3513.24,5,702.6479999999999,3.0,3513.24,18.5,Optimize
4080,18921.85,8,2703.121428571428,2.5,18921.85,18.5,Star
4081,4193.3,3,1397.7666666666667,2.6666666666666665,4193.3,18.5,Optimize
4082,15824.619999999999,8,2260.66,3.75,15824.619999999999,18.5,Star
4083,5653.98,5,1130.7959999999998,3.4,5653.98,18.5,Optimize
4084,16091.380000000001,6,2681.896666666667,2.3333333333333335,16091.380000000001,18.5,Star
4085,4668.17,3,2334.085,4.0,4668.17,18.5,Optimize
4086,10485.71,6,2097.142,2.8333333333333335,10485.71,18.5,Star
4087,10939.73,7,1562.8185714285714,2.857142857142857,10939.73,18.5,Star
4088,11036.08,6,1839.3466666666666,2.6666666666666665,11036.08,18.5,Star
4089,20572.08,8,3428.6800000000003,3.125,20572.08,18.5,Star
4090,10669.210000000001,6,2667.3025000000002,3.5,10669.210000000001,18.5,Star
4091,6722.32,4,2240.773333333333,4.25,6722.32,18.5,Optimize
4092,12964.92,5,3241.23,1.8,12964.92,18.5,Star
4093,11546.039999999999,6,2309.2079999999996,2.0,11546.039999999999,18.5,Star
4094,15289.36,8,2184.194285714286,3.5,15289.36,18.5,Star
4095,8008.030000000001,6,1601.6060000000002,3.1666666666666665,8008.030000000001,18.5,Optimize
4096,13215.52,8,2202.5866666666666,3.125,13215.52,18.5,Star
4097,11119.66,5,2223.932,2.6,11119.66,18.5,Star
4098,13749.3,5,3437.325,2.6,13749.3,18.5,Star
4099,11083.82,6,2216.764,3.1666666666666665,11083.82,18.5,Star
4100,6063.15,4,2021.05,2.75,6063.15,18.5,Optimize
4101,13400.75,4,3350.1875,2.75,13400.75,18.5,Star
4102,5342.13,7,1068.426,3.142857142857143,5342.13,18.5,Optimize
4103,4311.25,6,862.25,2.0,4311.25,18.5,Optimize
4104,17626.329999999998,6,3525.2659999999996,2.8333333333333335,17626.329999999998,18.5,Star
4105,9963.65,4,2490.9125,2.75,9963.65,18.5,Star
4106,14198.27,7,2366.3783333333336,3.2857142857142856,14198.27,18.5,Star
4107,4799.45,2,2399.725,2.0,4799.45,18.5,Optimize
4108,7743.4800000000005,4,2581.1600000000003,2.5,7743.4800000000005,18.5,Optimize
4109,8723.1,3,2907.7000000000003,2.3333333333333335,8723.1,18.5,Optimize
4110,14203.63,8,2367.2716666666665,3.125,14203.63,18.5,Star
4111,11306.97,3,3768.99,2.3333333333333335,11306.97,18.5,Star
4112,10648.86,4,2662.215,3.5,10648.86,18.5,Star
4113,6600.6900000000005,5,1320.1380000000001,3.2,6600.6900000000005,18.5,Optimize
4114,14324.01,5,2864.802,3.4,14324.01,18.5,Star
4115,10970.62,4,2742.655,3.5,10970.62,18.5,Star
4116,2314.07,3,2314.07,2.3333333333333335,2314.07,18.5,Optimize
4117,13193.079999999998,5,3298.2699999999995,1.6,13193.079999999998,18.5,Star
4118,18217.66,9,2024.1844444444444,2.0,18217.66,18.5,Star
4119,10518.73,5,2103.746,2.4,10518.73,18.5,Star
4120,6469.05,6,1078.175,2.6666666666666665,6469.05,18.5,Optimize
4121,23538.629999999997,6,3923.1049999999996,3.5,23538.629999999997,18.5,Star
4122,11411.85,7,1630.2642857142857,2.857142857142857,11411.85,18.5,Star
4123,8499.48,5,1699.896,4.2,8499.48,18.5,Optimize
4124,6266.9400000000005,2,3133.4700000000003,4.0,6266.9400000000005,18.5,Optimize
4125,10846.46,6,1807.743333333333,4.0,10846.46,18.5,Star
4126,12619.17,6,2103.195,2.6666666666666665,12619.17,18.5,Star
4127,7982.5,3,2660.8333333333335,2.3333333333333335,7982.5,18.5,Optimize
4128,3696.51,4,924.1275,2.75,3696.51,18.5,Optimize
4129,4334.5,2,2167.25,2.5,4334.5,18.5,Optimize
4130,8070.96,5,1614.192,1.8,8070.96,18.5,Optimize
4131,17455.77,8,2181.97125,2.625,17455.77,18.5,Star
4132,10482.07,3,3494.023333333333,3.0,10482.07,18.5,Star
4133,21402.48,6,3567.08,2.8333333333333335,21402.48,18.5,Star
4134,8065.37,4,2016.3425,3.75,8065.37,18.5,Optimize
4135,12388.22,2,6194.11,3.5,12388.22,18.5,Star
4136,10374.26,7,2074.852,3.142857142857143,10374.26,18.5,Star
4137,19944.72,7,2849.2457142857143,2.2857142857142856,19944.72,18.5,Star
4138,15603.14,7,3120.6279999999997,2.7142857142857144,15603.14,18.5,Star
4139,2481.03,2,2481.03,2.5,2481.03,18.5,Optimize
4140,1156.27,3,578.135,3.6666666666666665,1156.27,18.5,Optimize
4141,20590.920000000002,8,2573.8650000000002,2.75,20590.920000000002,18.5,Star
4142,20586.88,7,3431.146666666667,2.7142857142857144,20586.88,18.5,Star
4143,8846.65,5,2211.6625,3.4,8846.65,18.5,Star
4144,4946.629999999999,4,1236.6574999999998,3.5,4946.629999999999,18.5,Optimize
4145,2219.91,2,1109.955,4.5,2219.91,18.5,Optimize
4146,16141.140000000001,5,4035.2850000000003,2.4,16141.140000000001,18.5,Star
4147,2837.09,4,709.2725,2.75,2837.09,18.5,Optimize
4148,6887.75,9,860.96875,3.5555555555555554,6887.75,18.5,Optimize
4149,20515.13,7,2930.7328571428575,2.7142857142857144,20515.13,18.5,Star
4150,17408.68,6,2901.4466666666667,1.8333333333333333,17408.68,18.5,Star
4151,3218.17,4,1072.7233333333334,3.75,3218.17,18.5,Optimize
4152,6428.91,4,1607.2275,2.5,6428.91,18.5,Optimize
4153,5244.7,4,1311.175,2.75,5244.7,18.5,Optimize
4154,1296.01,2,648.005,2.0,1296.01,18.5,Optimize
4155,5083.59,4,2541.795,2.75,5083.59,18.5,Optimize
4156,8532.71,8,1218.9585714285713,2.0,8532.71,18.5,Optimize
4157,6816.05,6,1363.21,3.1666666666666665,6816.05,18.5,Optimize
4158,6242.63,4,2080.8766666666666,2.75,6242.63,18.5,Optimize
4159,16560.59,8,2070.07375,4.0,16560.59,18.5,Star
4160,2661.86,4,1330.93,2.25,2661.86,18.5,Optimize
4161,8321.95,4,2773.9833333333336,3.75,8321.95,18.5,Optimize
4162,22854.6,7,3809.1,3.7142857142857144,22854.6,18.5,Star
4163,5133.32,3,1711.1066666666666,2.6666666666666665,5133.32,18.5,Optimize
4164,14076.21,8,1759.52625,3.0,14076.21,18.5,Star
4165,15669.57,6,2611.595,3.1666666666666665,15669.57,18.5,Star
4166,4730.6,3,1576.8666666666668,3.3333333333333335,4730.6,18.5,Optimize
4167,6932.150000000001,5,1386.43,2.8,6932.150000000001,18.5,Optimize
4168,9359.16,5,1871.8319999999999,3.0,9359.16,18.5,Star
4169,2102.57,3,1051.285,4.0,2102.57,18.5,Optimize
4170,9110.73,3,4555.365,1.3333333333333333,9110.73,18.5,Star
4171,8285.09,4,2071.2725,2.75,8285.09,18.5,Optimize
4172,2808.85,3,1404.425,4.333333333333333,2808.85,18.5,Optimize
4173,3007.9,2,1503.95,3.0,3007.9,18.5,Optimize
4174,12796.51,6,3199.1275,3.3333333333333335,12796.51,18.5,Star
4175,2245.3,1,2245.3,2.0,2245.3,18.5,Optimize
4176,3380.6,4,845.15,2.5,3380.6,18.5,Optimize
4177,16230.29,6,2705.0483333333336,3.3333333333333335,16230.29,18.5,Star
4178,5161.17,3,1720.39,3.0,5161.17,18.5,Optimize
4179,10229.37,6,2045.8740000000003,3.3333333333333335,10229.37,18.5,Star
4180,14157.74,6,2359.6233333333334,2.6666666666666665,14157.74,18.5,Star
4181,11676.039999999999,7,1668.0057142857142,3.5714285714285716,11676.039999999999,18.5,Star
4182,13839.939999999999,5,3459.9849999999997,2.8,13839.939999999999,18.5,Star
4183,17956.85,6,2992.808333333333,2.0,17956.85,18.5,Star
4184,8736.84,6,1747.368,3.0,8736.84,18.5,Optimize
4185,336.66999999999996,3,168.33499999999998,4.0,336.66999999999996,18.5,Optimize
4186,16458.760000000002,7,2351.2514285714287,2.142857142857143,16458.760000000002,18.5,Star
4187,14688.41,7,2098.344285714286,3.2857142857142856,14688.41,18.5,Star
4188,6563.110000000001,5,1640.7775000000001,3.0,6563.110000000001,18.5,Optimize
4189,10709.130000000001,4,2677.2825000000003,2.75,10709.130000000001,18.5,Star
4190,4768.41,3,1589.47,4.333333333333333,4768.41,18.5,Optimize
4191,13828.41,9,1975.4871428571428,3.0,13828.41,18.5,Star
4192,13072.52,6,2178.7533333333336,2.6666666666666665,13072.52,18.5,Star
4193,10181.29,9,1272.66125,2.5555555555555554,10181.29,18.5,Star
4194,9625.880000000001,7,1604.3133333333335,2.857142857142857,9625.880000000001,18.5,Star
4195,4574.889999999999,5,1143.7224999999999,3.4,4574.889999999999,18.5,Optimize
4196,11057.44,6,1842.9066666666668,2.6666666666666665,11057.44,18.5,Star
4197,13625.98,6,2270.9966666666664,2.5,13625.98,18.5,Star
4198,2021.25,6,404.25,2.8333333333333335,2021.25,18.5,Optimize
4199,7479.4,3,2493.133333333333,2.3333333333333335,7479.4,18.5,Optimize
4200,6475.2,3,3237.6,3.6666666666666665,6475.2,18.5,Optimize
4201,3264.6400000000003,2,1632.3200000000002,2.5,3264.6400000000003,18.5,Optimize
4202,13396.869999999999,7,1913.8385714285712,3.2857142857142856,13396.869999999999,18.5,Star
4203,4417.49,5,1104.3725,2.8,4417.49,18.5,Optimize
4204,8729.720000000001,5,1745.9440000000002,3.8,8729.720000000001,18.5,Optimize
4205,13601.09,5,2720.218,2.6,13601.09,18.5,Star
4206,9132.810000000001,6,1826.5620000000004,3.3333333333333335,9132.810000000001,18.5,Star
4207,9075.2,4,2268.8,3.75,9075.2,18.5,Star
4208,4246.4400000000005,3,2123.2200000000003,3.0,4246.4400000000005,18.5,Optimize
4209,10962.55,9,1566.0785714285714,3.7777777777777777,10962.55,18.5,Star
4210,13408.8,5,3352.2,3.0,13408.8,18.5,Star
4211,8190.01,2,4095.005,5.0,8190.01,18.5,Optimize
4212,16073.2,7,2678.866666666667,2.857142857142857,16073.2,18.5,Star
4213,11578.23,5,2315.6459999999997,2.8,11578.23,18.5,Star
4214,3058.4300000000003,2,1529.2150000000001,3.0,3058.4300000000003,18.5,Optimize
4215,2487.29,6,497.45799999999997,3.6666666666666665,2487.29,18.5,Optimize
4216,13933.14,7,2322.19,2.0,13933.14,18.5,Star
4217,8973.29,7,1495.5483333333334,2.7142857142857144,8973.29,18.5,Star
4218,6472.33,6,1294.466,3.6666666666666665,6472.33,18.5,Optimize
4219,6026.27,4,1506.5675,2.25,6026.27,18.5,Optimize
4220,14126.73,6,2825.346,2.3333333333333335,14126.73,18.5,Star
4221,5935.04,3,1978.3466666666666,3.6666666666666665,5935.04,18.5,Optimize
4222,5873.860000000001,3,2936.9300000000003,3.3333333333333335,5873.860000000001,18.5,Optimize
4223,9606.56,4,3202.1866666666665,2.0,9606.56,18.5,Star
4224,6004.34,2,3002.17,5.0,6004.34,18.5,Optimize
4225,4600.54,6,920.108,3.0,4600.54,18.5,Optimize
4226,12328.27,7,1761.1814285714286,3.2857142857142856,12328.27,18.5,Star
4227,7330.57,4,1832.6425,2.75,7330.57,18.5,Optimize
4228,3637.86,5,727.572,3.2,3637.86,18.5,Optimize
4229,2644.51,3,881.5033333333334,1.6666666666666667,2644.51,18.5,Optimize
4230,23869.6,7,3978.2666666666664,3.142857142857143,23869.6,18.5,Star
4231,9803.05,4,2450.7625,2.75,9803.05,18.5,Star
4232,9250.17,8,1156.27125,2.625,9250.17,18.5,Star
4233,13759.9,9,1528.8777777777777,2.2222222222222223,13759.9,18.5,Star
4234,8168.0599999999995,4,2042.0149999999999,2.75,8168.0599999999995,18.5,Optimize
4235,12067.64,6,2011.2733333333333,2.6666666666666665,12067.64,18.5,Star
4236,11895.45,4,2973.8625,2.25,11895.45,18.5,Star
4237,1668.3,2,834.15,2.5,1668.3,18.5,Optimize
4238,13022.32,6,2604.464,3.1666666666666665,13022.32,18.5,Star
4239,8560.689999999999,6,1426.7816666666665,4.0,8560.689999999999,18.5,Optimize
4240,16937.46,4,4234.365,2.25,16937.46,18.5,Star
4241,16260.12,7,2710.02,2.5714285714285716,16260.12,18.5,Star
4242,12531.22,6,2088.5366666666664,3.3333333333333335,12531.22,18.5,Star
4243,17364.88,8,2480.697142857143,3.0,17364.88,18.5,Star
4244,7812.73,4,3906.365,2.5,7812.73,18.5,Optimize
4245,6082.99,4,1520.7475,4.0,6082.99,18.5,Optimize
4246,10884.58,5,2176.916,2.4,10884.58,18.5,Star
4247,14643.73,8,2440.6216666666664,3.0,14643.73,18.5,Star
4248,16594.35,8,2370.621428571428,4.0,16594.35,18.5,Star
4249,11289.92,4,2822.48,2.5,11289.92,18.5,Star
4250,7794.46,4,1948.615,3.25,7794.46,18.5,Optimize
4251,17630.73,6,2938.455,2.6666666666666665,17630.73,18.5,Star
4252,11475.34,5,2295.068,2.6,11475.34,18.5,Star
4253,3176.6,4,794.15,3.25,3176.6,18.5,Optimize
4254,3363.2700000000004,2,1681.6350000000002,3.5,3363.2700000000004,18.5,Optimize
4255,3607.2599999999998,6,901.8149999999999,2.5,3607.2599999999998,18.5,Optimize
4256,21984.75,8,3140.6785714285716,2.5,21984.75,18.5,Star
4257,16719.66,6,2786.61,3.5,16719.66,18.5,Star
4258,12681.73,6,3170.4325,3.8333333333333335,12681.73,18.5,Star
4259,5720.88,4,1906.96,2.25,5720.88,18.5,Optimize
4260,3767.12,4,1883.56,2.25,3767.12,18.5,Optimize
4261,24733.45,9,2748.161111111111,3.888888888888889,24733.45,18.5,Star
4262,3165.44,5,1055.1466666666668,3.2,3165.44,18.5,Optimize
4263,19629.86,7,2804.2657142857142,2.4285714285714284,19629.86,18.5,Star
4264,6928.6900000000005,6,1154.7816666666668,3.1666666666666665,6928.6900000000005,18.5,Optimize
4265,8053.2300000000005,3,2684.4100000000003,4.333333333333333,8053.2300000000005,18.5,Optimize
4266,11401.83,7,1628.8328571428572,3.7142857142857144,11401.83,18.5,Star
4267,22090.760000000002,9,2454.528888888889,2.888888888888889,22090.760000000002,18.5,Star
4268,19548.11,8,2792.587142857143,2.875,19548.11,18.5,Star
4269,3530.23,3,1765.115,3.3333333333333335,3530.23,18.5,Optimize
4270,6670.56,2,3335.28,3.5,6670.56,18.5,Optimize
4271,3144.3999999999996,4,1572.1999999999998,3.25,3144.3999999999996,18.5,Optimize
4272,12391.1,6,2065.1833333333334,2.8333333333333335,12391.1,18.5,Star
4273,3849.82,2,1924.91,5.0,3849.82,18.5,Optimize
4274,2936.9100000000003,3,1468.4550000000002,3.6666666666666665,2936.9100000000003,18.5,Optimize
4275,48.3,2,48.3,4.0,48.3,18.5,Optimize
4276,9806.529999999999,3,3268.843333333333,4.666666666666667,9806.529999999999,18.5,Star
4277,8739.89,4,2184.9725,1.5,8739.89,18.5,Optimize
4278,4815.09,3,1605.03,2.3333333333333335,4815.09,18.5,Optimize
4279,8351.44,4,2087.86,3.75,8351.44,18.5,Optimize
4280,6791.51,2,3395.755,3.0,6791.51,18.5,Optimize
4281,10980.96,5,2196.192,3.2,10980.96,18.5,Star
4282,10524.32,6,2104.864,2.1666666666666665,10524.32,18.5,Star
4283,5657.42,4,1414.355,2.25,5657.42,18.5,Optimize
4284,11520.99,7,1645.8557142857142,2.857142857142857,11520.99,18.5,Star
4285,8701.61,6,1450.2683333333334,3.5,8701.61,18.5,Optimize
4286,4050.1699999999996,4,1012.5424999999999,3.5,4050.1699999999996,18.5,Optimize
4287,11273.449999999999,6,1878.908333333333,3.5,11273.449999999999,18.5,Star
4288,13867.93,4,3466.9825,3.5,13867.93,18.5,Star
4289,7169.950000000001,4,1792.4875000000002,3.25,7169.950000000001,18.5,Optimize
4290,12215.72,5,2443.144,1.8,12215.72,18.5,Star
4291,977.52,2,488.76,4.0,977.52,18.5,Optimize
4292,12044.95,6,2408.9900000000002,3.3333333333333335,12044.95,18.5,Star
4293,0.0,3,,3.0,0.0,18.5,Optimize
4294,10304.62,8,1288.0775,3.125,10304.62,18.5,Star
4295,8526.92,4,2842.306666666667,3.5,8526.92,18.5,Optimize
4296,7228.37,3,2409.4566666666665,4.0,7228.37,18.5,Optimize
4297,6010.5,4,1502.625,2.25,6010.5,18.5,Optimize
4298,7129.360000000001,4,2376.4533333333334,3.0,7129.360000000001,18.5,Optimize
4299,4586.5199999999995,6,917.3039999999999,2.6666666666666665,4586.5199999999995,18.5,Optimize
4300,14080.22,5,3520.055,2.4,14080.22,18.5,Star
4301,15304.01,8,2550.6683333333335,3.875,15304.01,18.5,Star
4302,14080.810000000001,7,2346.8016666666667,2.5714285714285716,14080.810000000001,18.5,Star
4303,3342.31,3,1671.155,2.6666666666666665,3342.31,18.5,Optimize
4304,8389.68,6,1677.9360000000001,3.1666666666666665,8389.68,18.5,Optimize
4305,12743.57,6,2548.714,3.6666666666666665,12743.57,18.5,Star
4306,12064.27,4,3016.0675,2.25,12064.27,18.5,Star
4307,19644.72,7,2806.3885714285716,2.857142857142857,19644.72,18.5,Star
4308,9133.27,4,2283.3175,2.5,9133.27,18.5,Star
4309,5831.719999999999,3,2915.8599999999997,1.3333333333333333,5831.719999999999,18.5,Optimize
4310,12978.66,5,2595.732,3.2,12978.66,18.5,Star
4311,10641.76,6,1773.6266666666668,2.3333333333333335,10641.76,18.5,Star
4312,13252.58,7,2208.7633333333333,3.142857142857143,13252.58,18.5,Star
4313,23740.2,6,3956.7000000000003,3.3333333333333335,23740.2,18.5,Star
4314,11406.33,6,1901.055,2.6666666666666665,11406.33,18.5,Star
4315,1435.17,3,717.585,3.6666666666666665,1435.17,18.5,Optimize
4316,4919.150000000001,2,2459.5750000000003,3.0,4919.150000000001,18.5,Optimize
4317,6903.58,3,3451.79,3.3333333333333335,6903.58,18.5,Optimize
4318,10907.599999999999,5,2181.5199999999995,4.0,10907.599999999999,18.5,Star
4319,15759.279999999999,5,3939.8199999999997,4.0,15759.279999999999,18.5,Star
4320,7848.48,3,2616.16,3.3333333333333335,7848.48,18.5,Optimize
4321,6034.52,3,2011.506666666667,3.3333333333333335,6034.52,18.5,Optimize
4322,16179.800000000001,7,2311.4,2.857142857142857,16179.800000000001,18.5,Star
4323,10144.550000000001,8,1690.7583333333334,2.25,10144.550000000001,18.5,Star
4324,7538.499999999999,3,2512.833333333333,3.0,7538.499999999999,18.5,Optimize
4325,5488.76,5,1097.752,3.0,5488.76,18.5,Optimize
4326,8371.44,4,4185.72,2.75,8371.44,18.5,Optimize
4327,16803.35,8,2400.4785714285713,3.25,16803.35,18.5,Star
4328,4785.32,4,1595.1066666666666,1.5,4785.32,18.5,Optimize
4329,8572.41,4,2143.1025,1.75,8572.41,18.5,Optimize
4330,9765.849999999999,3,3255.283333333333,2.0,9765.849999999999,18.5,Star
4331,8976.29,5,1795.2580000000003,2.2,8976.29,18.5,Star
4332,6420.56,4,1605.14,2.0,6420.56,18.5,Optimize
4333,11002.2,5,2750.55,3.6,11002.2,18.5,Star
4334,5729.29,2,2864.645,4.0,5729.29,18.5,Optimize
4335,3868.35,3,1289.45,2.0,3868.35,18.5,Optimize
4336,5505.3,2,2752.65,2.5,5505.3,18.5,Optimize
4337,28299.28,7,4042.7542857142857,3.4285714285714284,28299.28,18.5,Star
4338,4493.57,5,1123.3925,3.0,4493.57,18.5,Optimize
4339,6101.88,6,1220.376,3.0,6101.88,18.5,Optimize
4340,21088.61,5,4217.722,3.2,21088.61,18.5,Star
4341,17886.97,8,2555.281428571429,3.875,17886.97,18.5,Star
4342,24646.2,9,2738.4666666666667,2.5555555555555554,24646.2,18.5,Star
4343,6032.65,6,1206.53,4.5,6032.65,18.5,Optimize
4344,15528.52,9,1941.065,3.7777777777777777,15528.52,18.5,Star
4345,14133.380000000001,5,2826.6760000000004,2.6,14133.380000000001,18.5,Star
4346,9863.0,3,3287.6666666666665,4.666666666666667,9863.0,18.5,Star
4347,10022.15,5,2004.4299999999998,2.4,10022.15,18.5,Star
4348,11728.42,4,2932.105,3.0,11728.42,18.5,Star
4349,1618.81,4,809.405,2.25,1618.81,18.5,Optimize
4350,1442.55,3,480.84999999999997,2.3333333333333335,1442.55,18.5,Optimize
4351,12714.61,5,2542.922,3.8,12714.61,18.5,Star
4352,4203.39,5,1050.8475,3.0,4203.39,18.5,Optimize
4353,7372.73,4,1843.1825,2.5,7372.73,18.5,Optimize
4354,11073.81,8,1384.22625,3.25,11073.81,18.5,Star
4355,19474.12,7,2782.0171428571425,3.5714285714285716,19474.12,18.5,Star
4356,9986.68,5,2496.67,4.0,9986.68,18.5,Star
4357,9017.5,7,1288.2142857142858,2.7142857142857144,9017.5,18.5,Star
4358,7910.73,6,1318.455,3.6666666666666665,7910.73,18.5,Optimize
4359,13858.419999999998,7,1979.7742857142855,2.7142857142857144,13858.419999999998,18.5,Star
4360,4860.38,3,1620.1266666666668,2.0,4860.38,18.5,Optimize
4361,13634.95,5,2726.9900000000002,3.0,13634.95,18.5,Star
4362,7909.630000000001,6,1581.9260000000002,2.3333333333333335,7909.630000000001,18.5,Optimize
4363,9892.12,5,1978.4240000000002,4.4,9892.12,18.5,Star
4364,6240.26,6,1248.0520000000001,3.1666666666666665,6240.26,18.5,Optimize
4365,6048.289999999999,6,1209.658,3.3333333333333335,6048.289999999999,18.5,Optimize
4366,484.43,2,484.43,3.0,484.43,18.5,Optimize
4367,21207.08,6,3534.513333333334,3.8333333333333335,21207.08,18.5,Star
4368,6190.13,7,884.3042857142857,4.0,6190.13,18.5,Optimize
4369,3843.98,4,1281.3266666666666,4.0,3843.98,18.5,Optimize
4370,10823.68,8,1352.96,2.875,10823.68,18.5,Star
4371,3445.05,5,861.2625,3.2,3445.05,18.5,Optimize
4372,8295.300000000001,5,1659.0600000000002,3.8,8295.300000000001,18.5,Optimize
4373,7795.51,3,2598.5033333333336,3.0,7795.51,18.5,Optimize
4374,10266.81,7,1466.6871428571428,2.857142857142857,10266.81,18.5,Star
4375,5968.0599999999995,6,994.6766666666666,2.6666666666666665,5968.0599999999995,18.5,Optimize
4376,11909.06,5,2381.812,3.4,11909.06,18.5,Star
4377,4533.23,4,1133.3075,3.0,4533.23,18.5,Optimize
4378,8762.18,5,1752.4360000000001,2.8,8762.18,18.5,Optimize
4379,18158.84,6,3026.4733333333334,2.6666666666666665,18158.84,18.5,Star
4380,10260.33,5,2052.066,3.4,10260.33,18.5,Star
4381,8007.39,5,1601.478,2.8,8007.39,18.5,Optimize
4382,6326.5,5,1581.625,4.0,6326.5,18.5,Optimize
4383,6969.7,7,1161.6166666666666,2.857142857142857,6969.7,18.5,Optimize
4384,441.51,4,220.755,3.25,441.51,18.5,Optimize
4385,4442.75,2,2221.375,4.0,4442.75,18.5,Optimize
4386,8478.57,4,2119.6425,3.0,8478.57,18.5,Optimize
4387,5055.34,4,1263.835,4.25,5055.34,18.5,Optimize
4388,14025.43,4,3506.3575,4.0,14025.43,18.5,Star
4389,6259.969999999999,4,1564.9924999999998,3.0,6259.969999999999,18.5,Optimize
4390,7220.77,7,1031.5385714285715,2.4285714285714284,7220.77,18.5,Optimize
4391,1197.02,1,1197.02,5.0,1197.02,18.5,Optimize
4392,13501.5,5,2700.3,4.0,13501.5,18.5,Star
4393,7546.679999999999,5,1886.6699999999998,1.6,7546.679999999999,18.5,Optimize
4394,9261.59,3,3087.1966666666667,2.3333333333333335,9261.59,18.5,Star
4395,6181.27,4,2060.4233333333336,3.25,6181.27,18.5,Optimize
4396,10169.98,5,2542.495,3.0,10169.98,18.5,Star
4397,19033.98,7,3172.33,3.2857142857142856,19033.98,18.5,Star
4398,12740.99,7,2123.4983333333334,2.142857142857143,12740.99,18.5,Star
4399,6996.39,4,1749.0975,3.0,6996.39,18.5,Optimize
4400,2693.27,3,1346.635,1.6666666666666667,2693.27,18.5,Optimize
4401,15915.24,6,3183.048,3.8333333333333335,15915.24,18.5,Star
4402,11356.27,4,3785.4233333333336,2.25,11356.27,18.5,Star
4403,13819.480000000001,7,2303.246666666667,3.7142857142857144,13819.480000000001,18.5,Star
4404,10472.5,4,2618.125,3.0,10472.5,18.5,Star
4405,22491.75,7,3213.1071428571427,3.142857142857143,22491.75,18.5,Star
4406,10046.58,4,2511.645,3.75,10046.58,18.5,Star
4407,3103.7200000000003,7,620.744,3.4285714285714284,3103.7200000000003,18.5,Optimize
4408,12700.97,5,2540.194,3.0,12700.97,18.5,Star
4409,17115.79,6,2852.6316666666667,3.0,17115.79,18.5,Star
4410,8298.35,4,2766.116666666667,3.75,8298.35,18.5,Optimize
4411,12078.1,4,3019.525,4.25,12078.1,18.5,Star
4412,9378.26,6,1563.0433333333333,2.5,9378.26,18.5,Star
4413,11797.720000000001,4,2949.4300000000003,3.0,11797.720000000001,18.5,Star
4414,7660.97,4,2553.6566666666668,4.25,7660.97,18.5,Optimize
4415,13677.94,6,2735.588,2.5,13677.94,18.5,Star
4416,7119.950000000001,5,1779.9875000000002,3.6,7119.950000000001,18.5,Optimize
4417,26041.45,7,3720.207142857143,3.142857142857143,26041.45,18.5,Star
4418,9608.15,4,3202.7166666666667,2.5,9608.15,18.5,Star
4419,10344.880000000001,4,3448.2933333333335,2.75,10344.880000000001,18.5,Star
4420,15823.740000000002,7,2637.2900000000004,3.4285714285714284,15823.740000000002,18.5,Star
4421,7841.48,3,3920.74,3.0,7841.48,18.5,Optimize
4422,18949.99,6,3158.331666666667,2.1666666666666665,18949.99,18.5,Star
4423,8952.119999999999,4,2984.0399999999995,2.75,8952.119999999999,18.5,Star
4424,2394.63,2,1197.315,2.5,2394.63,18.5,Optimize
4425,7771.54,7,1110.22,3.142857142857143,7771.54,18.5,Optimize
4426,8994.539999999999,4,2998.18,2.5,8994.539999999999,18.5,Star
4427,7708.5,4,2569.5,2.75,7708.5,18.5,Optimize
4428,7707.65,4,2569.2166666666667,1.75,7707.65,18.5,Optimize
