Shipping_ID,Processing_Time_Days,Channel,Is_Delayed,Logistics_Key
LOG-233343,6.0,Desktop,False,18849
LOG-234418,8.0,App,False,18850
LOG-251360,8.0,App,False,18851
LOG-200122,1.0,Desktop,False,18852
LOG-201684,10.0,App,True,18853
LOG-246815,8.0,Mobile,False,18854
LOG-254452,10.0,In-Store,True,18855
LOG-239327,8.0,App,False,18856
LOG-221032,5.0,In-Store,False,18857
LOG-236174,2.0,Desktop,False,18858
LOG-221199,3.0,Mobile,False,18859
LOG-243957,3.0,Desktop,False,18860
LOG-200764,2.0,Desktop,False,18861
LOG-248157,6.0,Mobile,False,18862
LOG-243697,6.0,In-Store,False,18863
LOG-222255,1.0,Desktop,False,18864
LOG-235058,6.0,In-Store,False,18865
LOG-238469,8.0,App,False,18866
LOG-225680,3.0,In-Store,False,18867
LOG-216427,,Desktop,False,18868
LOG-212808,8.0,App,False,18869
LOG-236442,6.0,In-Store,False,18870
LOG-204852,5.0,App,False,18871
LOG-216655,2.0,Desktop,False,18872
LOG-224642,2.0,In-Store,False,18873
LOG-203719,3.0,Desktop,False,18874
LOG-240081,9.0,App,True,18875
LOG-210576,5.0,In-Store,False,18876
LOG-252258,10.0,Mobile,True,18877
LOG-247327,,App,False,18878
LOG-200899,5.0,Desktop,False,18879
LOG-245017,9.0,App,True,18880
LOG-253728,9.0,Mobile,True,18881
LOG-202202,4.0,Desktop,False,18882
LOG-212920,4.0,In-Store,False,18883
LOG-236995,2.0,Desktop,False,18884
LOG-252448,,Mobile,False,18885
LOG-247576,6.0,Mobile,False,18886
LOG-219601,,Mobile,False,18887
LOG-211535,3.0,Desktop,False,18888
LOG-217457,9.0,In-Store,True,18889
LOG-243863,8.0,In-Store,False,18890
LOG-249021,10.0,Mobile,True,18891
LOG-219572,3.0,In-Store,False,18892
LOG-255115,2.0,App,False,18893
LOG-245439,3.0,App,False,18894
LOG-242005,1.0,In-Store,False,18895
LOG-238671,1.0,App,False,18896
LOG-211114,4.0,Desktop,False,18897
LOG-222825,6.0,Mobile,False,18898
LOG-208715,7.0,Mobile,False,18899
LOG-235172,4.0,Mobile,False,18900
LOG-230647,1.0,In-Store,False,18901
LOG-211111,6.0,Desktop,False,18902
LOG-224419,2.0,Desktop,False,18903
LOG-215727,8.0,App,False,18904
LOG-227377,4.0,App,False,18905
LOG-245952,8.0,Desktop,False,18906
LOG-249781,8.0,App,False,18907
LOG-217003,2.0,In-Store,False,18908
LOG-243089,4.0,Desktop,False,18909
LOG-203183,2.0,App,False,18910
LOG-209464,4.0,Mobile,False,18911
LOG-232122,8.0,Desktop,False,18912
LOG-251589,1.0,Desktop,False,18913
LOG-248088,3.0,Desktop,False,18914
LOG-206026,3.0,Mobile,False,18915
LOG-214302,9.0,App,True,18916
LOG-231736,1.0,In-Store,False,18917
LOG-208639,6.0,App,False,18918
LOG-253632,2.0,In-Store,False,18919
LOG-225210,7.0,Mobile,False,18920
LOG-207607,6.0,App,False,18921
LOG-215501,2.0,Desktop,False,18922
LOG-210303,7.0,Mobile,False,18923
LOG-251071,2.0,In-Store,False,18924
LOG-241250,1.0,App,False,18925
LOG-248143,3.0,Mobile,False,18926
LOG-230754,2.0,App,False,18927
LOG-203769,8.0,Mobile,False,18928
LOG-231477,8.0,App,False,18929
LOG-225614,10.0,In-Store,True,18930
LOG-208916,3.0,Mobile,False,18931
LOG-238820,4.0,Mobile,False,18932
LOG-226881,,App,False,18933
LOG-218771,1.0,Mobile,False,18934
LOG-203726,3.0,In-Store,False,18935
LOG-231327,5.0,App,False,18936
LOG-209318,4.0,Desktop,False,18937
LOG-255086,4.0,In-Store,False,18938
LOG-210270,7.0,In-Store,False,18939
LOG-239287,6.0,In-Store,False,18940
LOG-216148,6.0,In-Store,False,18941
LOG-212773,3.0,Desktop,False,18942
LOG-207745,9.0,App,True,18943
LOG-202570,2.0,Mobile,False,18944
LOG-222547,8.0,Mobile,False,18945
LOG-207096,1.0,Desktop,False,18946
LOG-217235,3.0,App,False,18947
LOG-210582,2.0,In-Store,False,18948
LOG-241845,3.0,Desktop,False,18949
LOG-211858,6.0,In-Store,False,18950
LOG-224054,,Mobile,False,18951
LOG-245089,4.0,Desktop,False,18952
LOG-219565,2.0,In-Store,False,18953
LOG-209913,,In-Store,False,18954
LOG-232164,9.0,Mobile,True,18955
LOG-204002,10.0,In-Store,True,18956
LOG-206213,2.0,In-Store,False,18957
LOG-205111,,App,False,18958
LOG-245836,10.0,Desktop,True,18959
LOG-221314,3.0,App,False,18960
LOG-235469,6.0,App,False,18961
LOG-233985,7.0,App,False,18962
LOG-209403,8.0,In-Store,False,18963
LOG-203329,4.0,Mobile,False,18964
LOG-204298,3.0,Desktop,False,18965
LOG-235616,10.0,App,True,18966
LOG-235274,8.0,In-Store,False,18967
LOG-238257,2.0,Mobile,False,18968
LOG-210803,6.0,Mobile,False,18969
LOG-210822,8.0,In-Store,False,18970
LOG-252766,7.0,Desktop,False,18971
LOG-239763,8.0,Mobile,False,18972
LOG-201534,2.0,Desktop,False,18973
LOG-223187,8.0,In-Store,False,18974
LOG-232103,1.0,Mobile,False,18975
LOG-202291,7.0,Mobile,False,18976
LOG-202933,3.0,App,False,18977
LOG-201206,10.0,Mobile,True,18978
LOG-221583,10.0,Mobile,True,18979
LOG-232743,8.0,Desktop,False,18980
LOG-253551,10.0,App,True,18981
LOG-232228,2.0,Mobile,False,18982
LOG-220520,9.0,In-Store,True,18983
LOG-218115,1.0,App,False,18984
LOG-225704,6.0,Desktop,False,18985
LOG-210560,6.0,In-Store,False,18986
LOG-203682,6.0,App,False,18987
LOG-228891,4.0,App,False,18988
LOG-215825,5.0,In-Store,False,18989
LOG-206657,9.0,Mobile,True,18990
LOG-240983,,App,False,18991
LOG-240099,9.0,Desktop,True,18992
LOG-234407,3.0,Mobile,False,18993
LOG-253168,7.0,In-Store,False,18994
LOG-224156,10.0,In-Store,True,18995
LOG-205038,5.0,In-Store,False,18996
LOG-236604,9.0,Desktop,True,18997
LOG-234678,8.0,In-Store,False,18998
LOG-244881,6.0,Desktop,False,18999
LOG-253174,6.0,Desktop,False,19000
LOG-206391,2.0,Desktop,False,19001
LOG-239380,1.0,Mobile,False,19002
LOG-212989,7.0,Desktop,False,19003
LOG-252672,5.0,In-Store,False,19004
LOG-220237,5.0,In-Store,False,19005
LOG-219108,7.0,In-Store,False,19006
LOG-213200,4.0,Desktop,False,19007
LOG-241506,4.0,App,False,19008
LOG-239773,3.0,Mobile,False,19009
LOG-208764,4.0,In-Store,False,19010
LOG-211912,6.0,In-Store,False,19011
LOG-204973,1.0,Mobile,False,19012
LOG-251683,5.0,Desktop,False,19013
LOG-206110,9.0,Mobile,True,19014
LOG-220321,7.0,In-Store,False,19015
LOG-232675,5.0,Mobile,False,19016
LOG-253018,7.0,Desktop,False,19017
LOG-253995,5.0,Mobile,False,19018
LOG-212065,,Mobile,False,19019
LOG-235085,7.0,App,False,19020
LOG-203866,1.0,Desktop,False,19021
LOG-228671,8.0,In-Store,False,19022
LOG-217983,7.0,Desktop,False,19023
LOG-204281,8.0,Desktop,False,19024
LOG-254945,8.0,App,False,19025
LOG-202357,,Mobile,False,19026
LOG-225500,7.0,In-Store,False,19027
LOG-204829,9.0,In-Store,True,19028
LOG-221550,,App,False,19029
LOG-246741,10.0,Desktop,True,19030
LOG-222815,1.0,Mobile,False,19031
LOG-209740,2.0,Mobile,False,19032
LOG-220057,7.0,Desktop,False,19033
LOG-254959,3.0,Desktop,False,19034
LOG-227666,6.0,Mobile,False,19035
LOG-255260,1.0,App,False,19036
LOG-203373,1.0,Desktop,False,19037
LOG-230636,4.0,App,False,19038
LOG-235696,7.0,Desktop,False,19039
LOG-217947,7.0,Mobile,False,19040
LOG-201557,10.0,Desktop,True,19041
LOG-206667,4.0,Mobile,False,19042
LOG-247959,4.0,Desktop,False,19043
LOG-207184,3.0,App,False,19044
LOG-252733,9.0,Desktop,True,19045
LOG-222012,7.0,Mobile,False,19046
LOG-220505,5.0,App,False,19047
LOG-217883,8.0,In-Store,False,19048
LOG-244141,6.0,In-Store,False,19049
LOG-218376,9.0,Mobile,True,19050
LOG-207601,6.0,Mobile,False,19051
LOG-231461,1.0,Desktop,False,19052
LOG-213791,4.0,App,False,19053
LOG-208925,3.0,Mobile,False,19054
LOG-246427,2.0,In-Store,False,19055
LOG-218575,4.0,App,False,19056
LOG-202737,1.0,In-Store,False,19057
LOG-243354,10.0,Mobile,True,19058
LOG-230584,9.0,App,True,19059
LOG-233500,6.0,App,False,19060
LOG-213274,6.0,Desktop,False,19061
LOG-203768,8.0,App,False,19062
LOG-238882,1.0,Desktop,False,19063
LOG-203306,1.0,Desktop,False,19064
LOG-241279,3.0,App,False,19065
LOG-242389,1.0,In-Store,False,19066
LOG-236115,8.0,In-Store,False,19067
LOG-233229,4.0,In-Store,False,19068
LOG-240649,4.0,Desktop,False,19069
LOG-218925,7.0,App,False,19070
LOG-212828,7.0,App,False,19071
LOG-248162,8.0,Desktop,False,19072
LOG-218316,5.0,In-Store,False,19073
LOG-250951,7.0,App,False,19074
LOG-203613,1.0,Mobile,False,19075
LOG-206372,8.0,Desktop,False,19076
LOG-221419,9.0,App,True,19077
LOG-248362,2.0,In-Store,False,19078
LOG-217475,4.0,App,False,19079
LOG-227952,9.0,Mobile,True,19080
LOG-227624,7.0,In-Store,False,19081
LOG-226109,5.0,App,False,19082
LOG-248780,1.0,App,False,19083
LOG-233848,5.0,Mobile,False,19084
LOG-255030,2.0,In-Store,False,19085
LOG-231942,8.0,Mobile,False,19086
LOG-243873,5.0,App,False,19087
LOG-219829,7.0,In-Store,False,19088
LOG-215078,6.0,In-Store,False,19089
LOG-200423,8.0,App,False,19090
LOG-200030,2.0,In-Store,False,19091
LOG-214229,7.0,App,False,19092
LOG-205460,10.0,App,True,19093
LOG-232549,9.0,In-Store,True,19094
LOG-213197,4.0,In-Store,False,19095
LOG-240261,5.0,App,False,19096
LOG-221783,2.0,Mobile,False,19097
LOG-247298,8.0,In-Store,False,19098
LOG-224824,9.0,App,True,19099
LOG-228745,2.0,In-Store,False,19100
LOG-219117,6.0,App,False,19101
LOG-223585,7.0,App,False,19102
LOG-255055,1.0,Desktop,False,19103
LOG-236881,5.0,Mobile,False,19104
LOG-214749,1.0,App,False,19105
LOG-212514,6.0,In-Store,False,19106
LOG-223074,2.0,Desktop,False,19107
LOG-205445,2.0,Mobile,False,19108
LOG-236179,7.0,Desktop,False,19109
LOG-217508,2.0,App,False,19110
LOG-224958,2.0,In-Store,False,19111
LOG-216374,10.0,In-Store,True,19112
LOG-201799,3.0,In-Store,False,19113
LOG-248066,7.0,In-Store,False,19114
LOG-212484,3.0,App,False,19115
LOG-215416,4.0,In-Store,False,19116
LOG-225257,7.0,App,False,19117
LOG-239609,6.0,In-Store,False,19118
LOG-246036,4.0,Mobile,False,19119
LOG-217234,10.0,Desktop,True,19120
LOG-243916,6.0,App,False,19121
LOG-208026,9.0,Mobile,True,19122
LOG-242796,7.0,In-Store,False,19123
LOG-216780,7.0,Mobile,False,19124
LOG-218064,1.0,App,False,19125
LOG-251283,6.0,Desktop,False,19126
LOG-226167,7.0,In-Store,False,19127
LOG-224566,6.0,In-Store,False,19128
LOG-243104,2.0,App,False,19129
LOG-216992,9.0,In-Store,True,19130
LOG-207028,10.0,Desktop,True,19131
LOG-210564,6.0,Mobile,False,19132
LOG-234706,3.0,Mobile,False,19133
LOG-238325,10.0,Desktop,True,19134
LOG-210495,,In-Store,False,19135
LOG-246450,4.0,Desktop,False,19136
LOG-245645,8.0,Desktop,False,19137
LOG-235200,6.0,In-Store,False,19138
LOG-209302,2.0,Desktop,False,19139
LOG-252570,5.0,App,False,19140
LOG-248214,2.0,Desktop,False,19141
LOG-228321,6.0,Mobile,False,19142
LOG-224516,7.0,Desktop,False,19143
LOG-219094,9.0,Mobile,True,19144
LOG-216255,6.0,In-Store,False,19145
LOG-252004,1.0,Desktop,False,19146
LOG-222258,9.0,Desktop,True,19147
LOG-249936,1.0,App,False,19148
LOG-242178,7.0,Desktop,False,19149
LOG-202712,7.0,In-Store,False,19150
LOG-207849,1.0,Desktop,False,19151
LOG-201589,6.0,Desktop,False,19152
LOG-254353,6.0,App,False,19153
LOG-229224,9.0,Mobile,True,19154
LOG-232428,1.0,In-Store,False,19155
LOG-234346,7.0,App,False,19156
LOG-228669,9.0,Mobile,True,19157
LOG-207003,1.0,In-Store,False,19158
LOG-231298,7.0,Desktop,False,19159
LOG-255040,6.0,In-Store,False,19160
LOG-254476,1.0,Desktop,False,19161
LOG-241008,1.0,Desktop,False,19162
LOG-244218,6.0,Desktop,False,19163
LOG-250681,4.0,Mobile,False,19164
LOG-231610,9.0,Mobile,True,19165
LOG-200415,9.0,Mobile,True,19166
LOG-209620,8.0,App,False,19167
LOG-254187,3.0,App,False,19168
LOG-231260,,Mobile,False,19169
LOG-230811,8.0,In-Store,False,19170
LOG-249558,2.0,In-Store,False,19171
LOG-252760,1.0,In-Store,False,19172
LOG-246260,5.0,In-Store,False,19173
LOG-215046,7.0,App,False,19174
LOG-214596,4.0,App,False,19175
LOG-243077,,Mobile,False,19176
LOG-242762,10.0,App,True,19177
LOG-233195,3.0,Mobile,False,19178
LOG-208648,9.0,App,True,19179
LOG-203333,6.0,App,False,19180
LOG-236227,5.0,App,False,19181
LOG-200728,6.0,Mobile,False,19182
LOG-214234,3.0,Desktop,False,19183
LOG-225182,2.0,In-Store,False,19184
LOG-210996,10.0,Mobile,True,19185
LOG-249698,6.0,Desktop,False,19186
LOG-253734,7.0,Mobile,False,19187
LOG-253264,2.0,Mobile,False,19188
LOG-208958,2.0,App,False,19189
LOG-228093,4.0,Mobile,False,19190
LOG-244015,7.0,Mobile,False,19191
LOG-200707,1.0,App,False,19192
LOG-227772,3.0,Desktop,False,19193
LOG-232869,8.0,Mobile,False,19194
LOG-207363,4.0,Desktop,False,19195
LOG-222181,9.0,App,True,19196
LOG-222593,9.0,Mobile,True,19197
LOG-208261,3.0,Desktop,False,19198
LOG-211122,2.0,Mobile,False,19199
LOG-233281,3.0,Desktop,False,19200
LOG-221270,5.0,App,False,19201
LOG-244201,10.0,Mobile,True,19202
LOG-204866,4.0,Mobile,False,19203
LOG-248491,2.0,Desktop,False,19204
LOG-225112,4.0,App,False,19205
LOG-204741,1.0,In-Store,False,19206
LOG-249232,5.0,App,False,19207
LOG-230581,1.0,Desktop,False,19208
LOG-202510,2.0,Mobile,False,19209
LOG-240849,7.0,Mobile,False,19210
LOG-230544,2.0,App,False,19211
LOG-240975,9.0,Desktop,True,19212
LOG-234757,10.0,In-Store,True,19213
LOG-252995,4.0,Mobile,False,19214
LOG-202302,10.0,In-Store,True,19215
LOG-230508,8.0,In-Store,False,19216
LOG-210030,5.0,Mobile,False,19217
LOG-232949,10.0,Mobile,True,19218
LOG-233709,2.0,In-Store,False,19219
LOG-254027,4.0,In-Store,False,19220
LOG-244199,,Desktop,False,19221
LOG-221536,,Mobile,False,19222
LOG-245672,4.0,App,False,19223
LOG-217250,5.0,Desktop,False,19224
LOG-203832,8.0,In-Store,False,19225
LOG-220819,7.0,Mobile,False,19226
LOG-208409,1.0,In-Store,False,19227
LOG-239874,7.0,Desktop,False,19228
LOG-248822,5.0,Mobile,False,19229
LOG-214862,9.0,Desktop,True,19230
LOG-210186,2.0,Mobile,False,19231
LOG-204795,2.0,Mobile,False,19232
LOG-207759,,Mobile,False,19233
LOG-223974,3.0,In-Store,False,19234
LOG-220146,,Mobile,False,19235
LOG-215580,4.0,Mobile,False,19236
LOG-202990,2.0,Mobile,False,19237
LOG-237005,5.0,Mobile,False,19238
LOG-223207,2.0,App,False,19239
LOG-228709,2.0,In-Store,False,19240
LOG-246314,1.0,App,False,19241
LOG-217412,1.0,In-Store,False,19242
LOG-250986,,In-Store,False,19243
LOG-248726,,Mobile,False,19244
LOG-205978,2.0,App,False,19245
LOG-213830,9.0,App,True,19246
LOG-220034,9.0,Desktop,True,19247
LOG-233064,6.0,Mobile,False,19248
LOG-230135,6.0,Desktop,False,19249
LOG-250573,8.0,App,False,19250
LOG-248318,7.0,Mobile,False,19251
LOG-248934,2.0,App,False,19252
LOG-226304,6.0,Desktop,False,19253
LOG-226458,10.0,Mobile,True,19254
LOG-221700,2.0,App,False,19255
LOG-212459,10.0,App,True,19256
LOG-250964,5.0,In-Store,False,19257
LOG-203370,10.0,App,True,19258
LOG-246409,7.0,App,False,19259
LOG-230641,1.0,Desktop,False,19260
LOG-247711,10.0,In-Store,True,19261
LOG-248902,2.0,Mobile,False,19262
LOG-239944,10.0,In-Store,True,19263
LOG-224737,5.0,In-Store,False,19264
LOG-207681,9.0,In-Store,True,19265
LOG-218144,1.0,Mobile,False,19266
LOG-249704,8.0,In-Store,False,19267
LOG-213826,,App,False,19268
LOG-229303,8.0,App,False,19269
LOG-246086,1.0,App,False,19270
LOG-242985,2.0,Mobile,False,19271
LOG-223011,3.0,Desktop,False,19272
LOG-230701,1.0,Desktop,False,19273
LOG-222127,1.0,In-Store,False,19274
LOG-204457,6.0,Desktop,False,19275
LOG-207632,8.0,App,False,19276
LOG-221659,10.0,Mobile,True,19277
LOG-242800,6.0,Desktop,False,19278
LOG-253020,4.0,App,False,19279
LOG-252358,6.0,Desktop,False,19280
LOG-241140,6.0,Desktop,False,19281
LOG-224086,4.0,In-Store,False,19282
LOG-227713,2.0,Mobile,False,19283
LOG-209746,5.0,App,False,19284
LOG-245006,4.0,Desktop,False,19285
LOG-242100,2.0,In-Store,False,19286
LOG-248343,6.0,App,False,19287
LOG-224287,2.0,App,False,19288
LOG-236403,7.0,Desktop,False,19289
LOG-242597,8.0,Desktop,False,19290
LOG-233664,8.0,Mobile,False,19291
LOG-217081,3.0,In-Store,False,19292
LOG-209899,2.0,In-Store,False,19293
LOG-246287,7.0,Desktop,False,19294
LOG-214527,8.0,App,False,19295
LOG-225898,4.0,Mobile,False,19296
LOG-243528,6.0,Mobile,False,19297
LOG-227912,7.0,Desktop,False,19298
LOG-233433,,Mobile,False,19299
LOG-226518,6.0,In-Store,False,19300
LOG-243343,2.0,In-Store,False,19301
LOG-217329,2.0,Mobile,False,19302
LOG-222566,5.0,In-Store,False,19303
LOG-239730,1.0,In-Store,False,19304
LOG-229202,1.0,Mobile,False,19305
LOG-203489,3.0,Mobile,False,19306
LOG-206481,7.0,App,False,19307
LOG-207958,2.0,Mobile,False,19308
LOG-205796,1.0,In-Store,False,19309
LOG-217533,10.0,Mobile,True,19310
LOG-214237,2.0,App,False,19311
LOG-201935,7.0,In-Store,False,19312
LOG-234533,2.0,Mobile,False,19313
LOG-225846,1.0,In-Store,False,19314
LOG-241324,6.0,Desktop,False,19315
LOG-218774,7.0,App,False,19316
LOG-214716,10.0,Desktop,True,19317
LOG-245013,4.0,App,False,19318
LOG-239055,3.0,Mobile,False,19319
LOG-241532,6.0,Mobile,False,19320
LOG-242996,,In-Store,False,19321
LOG-229348,4.0,Mobile,False,19322
LOG-216029,5.0,Mobile,False,19323
LOG-226597,7.0,Desktop,False,19324
LOG-209500,2.0,Desktop,False,19325
LOG-229523,4.0,App,False,19326
LOG-221574,8.0,Desktop,False,19327
LOG-220708,2.0,Mobile,False,19328
LOG-222351,3.0,Desktop,False,19329
LOG-213091,7.0,Mobile,False,19330
LOG-209367,4.0,In-Store,False,19331
LOG-252194,9.0,App,True,19332
LOG-210170,9.0,Mobile,True,19333
LOG-225474,7.0,Desktop,False,19334
LOG-246864,1.0,Desktop,False,19335
LOG-226998,2.0,App,False,19336
LOG-216478,6.0,App,False,19337
LOG-250857,7.0,Desktop,False,19338
LOG-209462,3.0,App,False,19339
LOG-233053,10.0,Desktop,True,19340
LOG-229013,2.0,App,False,19341
LOG-214902,9.0,App,True,19342
LOG-253909,7.0,Desktop,False,19343
LOG-237356,9.0,In-Store,True,19344
LOG-252675,7.0,Desktop,False,19345
LOG-205137,1.0,Desktop,False,19346
LOG-240603,6.0,App,False,19347
LOG-206199,,Mobile,False,19348
LOG-243669,7.0,In-Store,False,19349
LOG-223470,6.0,Desktop,False,19350
LOG-217897,5.0,Mobile,False,19351
LOG-244034,3.0,In-Store,False,19352
LOG-241246,3.0,Mobile,False,19353
LOG-251550,9.0,Desktop,True,19354
LOG-203122,5.0,Desktop,False,19355
LOG-214477,9.0,App,True,19356
LOG-216004,1.0,App,False,19357
LOG-246318,7.0,Mobile,False,19358
LOG-244765,6.0,Desktop,False,19359
LOG-223967,2.0,Desktop,False,19360
LOG-225457,8.0,Mobile,False,19361
LOG-200756,1.0,Mobile,False,19362
LOG-238953,8.0,In-Store,False,19363
LOG-231097,,App,False,19364
LOG-233217,7.0,Desktop,False,19365
LOG-252668,4.0,Desktop,False,19366
LOG-223544,4.0,Desktop,False,19367
LOG-237070,4.0,Mobile,False,19368
LOG-227220,8.0,Desktop,False,19369
LOG-250038,7.0,Desktop,False,19370
LOG-236974,4.0,App,False,19371
LOG-229926,6.0,App,False,19372
LOG-207845,,Mobile,False,19373
LOG-217408,,In-Store,False,19374
LOG-210633,8.0,Mobile,False,19375
LOG-246622,1.0,Mobile,False,19376
LOG-239128,3.0,Mobile,False,19377
LOG-247143,5.0,Desktop,False,19378
LOG-221764,9.0,Mobile,True,19379
LOG-202546,2.0,Desktop,False,19380
LOG-223598,8.0,Desktop,False,19381
LOG-254930,,In-Store,False,19382
LOG-212368,8.0,App,False,19383
LOG-236175,4.0,Desktop,False,19384
LOG-233310,1.0,Mobile,False,19385
LOG-203689,8.0,App,False,19386
LOG-236849,1.0,Mobile,False,19387
LOG-203777,7.0,Mobile,False,19388
LOG-252162,2.0,App,False,19389
LOG-217796,,In-Store,False,19390
LOG-226627,4.0,Mobile,False,19391
LOG-216109,4.0,App,False,19392
LOG-253128,2.0,App,False,19393
LOG-233088,4.0,In-Store,False,19394
LOG-245687,8.0,In-Store,False,19395
LOG-251225,8.0,Mobile,False,19396
LOG-223209,3.0,Mobile,False,19397
LOG-252949,4.0,App,False,19398
LOG-200259,3.0,Desktop,False,19399
LOG-202522,9.0,In-Store,True,19400
LOG-222558,10.0,Desktop,True,19401
LOG-207179,10.0,Desktop,True,19402
LOG-220821,6.0,Desktop,False,19403
LOG-201069,9.0,App,True,19404
LOG-225716,4.0,App,False,19405
LOG-242908,3.0,Mobile,False,19406
LOG-245832,3.0,In-Store,False,19407
LOG-222928,2.0,App,False,19408
LOG-232137,7.0,In-Store,False,19409
LOG-232240,4.0,Mobile,False,19410
LOG-252325,4.0,In-Store,False,19411
LOG-214107,,Mobile,False,19412
LOG-231978,7.0,App,False,19413
LOG-222752,9.0,Mobile,True,19414
LOG-205224,6.0,Mobile,False,19415
LOG-244793,9.0,Desktop,True,19416
LOG-243519,6.0,In-Store,False,19417
LOG-231655,8.0,In-Store,False,19418
LOG-231621,,Desktop,False,19419
LOG-217080,3.0,Desktop,False,19420
LOG-200853,1.0,In-Store,False,19421
LOG-246437,2.0,Desktop,False,19422
LOG-213587,8.0,Desktop,False,19423
LOG-228918,7.0,Mobile,False,19424
LOG-202685,9.0,Mobile,True,19425
LOG-231438,7.0,Desktop,False,19426
LOG-211166,10.0,Mobile,True,19427
LOG-254253,3.0,Mobile,False,19428
LOG-228724,7.0,Mobile,False,19429
LOG-242539,9.0,Desktop,True,19430
LOG-254424,6.0,In-Store,False,19431
LOG-251531,2.0,Desktop,False,19432
LOG-200046,,Mobile,False,19433
LOG-234200,9.0,In-Store,True,19434
LOG-238085,10.0,Desktop,True,19435
LOG-219231,3.0,App,False,19436
LOG-250216,3.0,Mobile,False,19437
LOG-201333,2.0,Desktop,False,19438
LOG-215601,4.0,App,False,19439
LOG-249772,4.0,In-Store,False,19440
LOG-247741,9.0,In-Store,True,19441
LOG-209239,6.0,Desktop,False,19442
LOG-253562,7.0,Desktop,False,19443
LOG-249071,1.0,App,False,19444
LOG-230611,6.0,Mobile,False,19445
LOG-253851,4.0,App,False,19446
LOG-214835,3.0,App,False,19447
LOG-213707,1.0,In-Store,False,19448
LOG-249857,2.0,Desktop,False,19449
LOG-245079,4.0,In-Store,False,19450
LOG-235492,7.0,App,False,19451
LOG-242348,4.0,In-Store,False,19452
LOG-207961,,Desktop,False,19453
LOG-201114,8.0,Desktop,False,19454
LOG-217167,,App,False,19455
LOG-200456,6.0,App,False,19456
LOG-211608,4.0,Mobile,False,19457
LOG-201477,9.0,Mobile,True,19458
LOG-254625,8.0,Desktop,False,19459
LOG-243456,7.0,App,False,19460
LOG-200740,5.0,Desktop,False,19461
LOG-249400,1.0,In-Store,False,19462
LOG-231347,5.0,Mobile,False,19463
LOG-221766,1.0,In-Store,False,19464
LOG-241847,5.0,App,False,19465
LOG-201289,2.0,Mobile,False,19466
LOG-216934,9.0,App,True,19467
LOG-205160,6.0,Mobile,False,19468
LOG-212016,5.0,Mobile,False,19469
LOG-227175,8.0,App,False,19470
LOG-236777,10.0,In-Store,True,19471
LOG-220339,7.0,Desktop,False,19472
LOG-241832,,Desktop,False,19473
LOG-223294,10.0,App,True,19474
LOG-209113,4.0,App,False,19475
LOG-252718,9.0,In-Store,True,19476
LOG-241485,9.0,In-Store,True,19477
LOG-228457,5.0,Mobile,False,19478
LOG-220924,,In-Store,False,19479
LOG-241972,8.0,Desktop,False,19480
LOG-208328,5.0,Mobile,False,19481
LOG-216809,4.0,Mobile,False,19482
LOG-208801,2.0,In-Store,False,19483
LOG-236597,5.0,Desktop,False,19484
LOG-207341,,Desktop,False,19485
LOG-244597,10.0,Mobile,True,19486
LOG-205780,2.0,App,False,19487
LOG-211463,4.0,Desktop,False,19488
LOG-247227,9.0,Mobile,True,19489
LOG-222385,3.0,Desktop,False,19490
LOG-253043,10.0,Mobile,True,19491
LOG-240898,8.0,In-Store,False,19492
LOG-226839,,Desktop,False,19493
LOG-251750,3.0,Mobile,False,19494
LOG-235144,9.0,Mobile,True,19495
LOG-222216,3.0,Desktop,False,19496
LOG-203830,,Mobile,False,19497
LOG-238075,7.0,App,False,19498
LOG-244555,7.0,Mobile,False,19499
LOG-206983,2.0,In-Store,False,19500
LOG-240517,8.0,Desktop,False,19501
LOG-207956,8.0,Desktop,False,19502
LOG-229766,9.0,App,True,19503
LOG-244577,3.0,Desktop,False,19504
LOG-215861,10.0,In-Store,True,19505
LOG-219173,6.0,App,False,19506
LOG-202262,8.0,Desktop,False,19507
LOG-232399,,App,False,19508
LOG-253819,1.0,App,False,19509
LOG-243203,5.0,Desktop,False,19510
LOG-209539,2.0,In-Store,False,19511
LOG-233448,4.0,App,False,19512
LOG-220561,7.0,App,False,19513
LOG-226602,9.0,App,True,19514
LOG-211159,3.0,Desktop,False,19515
LOG-216944,1.0,In-Store,False,19516
LOG-239857,3.0,Desktop,False,19517
LOG-233410,5.0,App,False,19518
LOG-215280,5.0,App,False,19519
LOG-249747,6.0,App,False,19520
LOG-252204,1.0,In-Store,False,19521
LOG-202387,2.0,In-Store,False,19522
LOG-201950,1.0,In-Store,False,19523
LOG-241041,2.0,App,False,19524
LOG-231011,1.0,Mobile,False,19525
LOG-217918,2.0,Desktop,False,19526
LOG-255108,9.0,In-Store,True,19527
LOG-241005,7.0,Mobile,False,19528
LOG-234888,6.0,Mobile,False,19529
LOG-251854,,Desktop,False,19530
LOG-249318,8.0,Mobile,False,19531
LOG-219205,2.0,App,False,19532
LOG-241568,10.0,Mobile,True,19533
LOG-206741,1.0,In-Store,False,19534
LOG-222075,3.0,App,False,19535
LOG-216437,8.0,App,False,19536
LOG-245866,4.0,Mobile,False,19537
LOG-232990,8.0,Mobile,False,19538
LOG-251342,8.0,App,False,19539
LOG-220387,3.0,In-Store,False,19540
LOG-241275,3.0,Mobile,False,19541
LOG-249065,6.0,App,False,19542
LOG-240242,5.0,Desktop,False,19543
