Transaction_ID,Logistics_Key,Channel,Processing_Time_Days,Alert_Type
TXN-132166,26080,Mobile,10.0,PROCESSING_DELAY_P90
TXN-120886,26087,Mobile,9.0,PROCESSING_DELAY_P90
TXN-100720,26098,Desktop,9.0,PROCESSING_DELAY_P90
TXN-153277,26104,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127222,26108,App,10.0,PROCESSING_DELAY_P90
TXN-131957,26110,Mobile,9.0,PROCESSING_DELAY_P90
TXN-150455,26114,App,9.0,PROCESSING_DELAY_P90
TXN-141090,26116,Mobile,10.0,PROCESSING_DELAY_P90
TXN-138133,26117,In-Store,10.0,PROCESSING_DELAY_P90
TXN-118872,26127,Mobile,10.0,PROCESSING_DELAY_P90
TXN-150490,26132,Desktop,10.0,PROCESSING_DELAY_P90
TXN-129977,26136,In-Store,10.0,PROCESSING_DELAY_P90
TXN-116784,26138,In-Store,10.0,PROCESSING_DELAY_P90
TXN-140890,26139,Mobile,10.0,PROCESSING_DELAY_P90
TXN-152172,26140,Mobile,10.0,PROCESSING_DELAY_P90
TXN-142593,26142,In-Store,10.0,PROCESSING_DELAY_P90
TXN-100159,26145,Desktop,10.0,PROCESSING_DELAY_P90
TXN-108213,26146,Mobile,10.0,PROCESSING_DELAY_P90
TXN-109593,26164,Mobile,10.0,PROCESSING_DELAY_P90
TXN-110586,26177,Mobile,9.0,PROCESSING_DELAY_P90
TXN-107413,26187,App,10.0,PROCESSING_DELAY_P90
TXN-153421,26190,Desktop,10.0,PROCESSING_DELAY_P90
TXN-111895,26191,Mobile,9.0,PROCESSING_DELAY_P90
TXN-151690,26195,Desktop,10.0,PROCESSING_DELAY_P90
TXN-114572,26196,In-Store,10.0,PROCESSING_DELAY_P90
TXN-141838,26205,In-Store,9.0,PROCESSING_DELAY_P90
TXN-151193,26219,App,10.0,PROCESSING_DELAY_P90
TXN-105575,26220,Desktop,9.0,PROCESSING_DELAY_P90
TXN-154729,26230,Mobile,9.0,PROCESSING_DELAY_P90
TXN-136331,26246,Mobile,9.0,PROCESSING_DELAY_P90
TXN-153101,26250,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127116,26255,App,10.0,PROCESSING_DELAY_P90
TXN-126575,26257,Desktop,10.0,PROCESSING_DELAY_P90
TXN-104978,26260,Desktop,9.0,PROCESSING_DELAY_P90
TXN-103349,26261,In-Store,10.0,PROCESSING_DELAY_P90
TXN-143390,26264,Desktop,9.0,PROCESSING_DELAY_P90
TXN-128296,26267,Desktop,10.0,PROCESSING_DELAY_P90
TXN-111260,26269,Desktop,10.0,PROCESSING_DELAY_P90
TXN-117839,26282,App,10.0,PROCESSING_DELAY_P90
TXN-117838,26283,Mobile,9.0,PROCESSING_DELAY_P90
TXN-145801,26302,Desktop,9.0,PROCESSING_DELAY_P90
TXN-111537,26303,Desktop,9.0,PROCESSING_DELAY_P90
TXN-124208,26306,App,10.0,PROCESSING_DELAY_P90
TXN-136040,26311,Desktop,9.0,PROCESSING_DELAY_P90
TXN-145315,26317,Desktop,9.0,PROCESSING_DELAY_P90
TXN-153291,26324,Mobile,10.0,PROCESSING_DELAY_P90
TXN-109293,26330,App,10.0,PROCESSING_DELAY_P90
TXN-104980,26332,In-Store,10.0,PROCESSING_DELAY_P90
TXN-104287,26340,App,10.0,PROCESSING_DELAY_P90
TXN-147229,26342,Mobile,10.0,PROCESSING_DELAY_P90
TXN-113474,26357,In-Store,9.0,PROCESSING_DELAY_P90
TXN-119365,26359,App,9.0,PROCESSING_DELAY_P90
TXN-142799,26375,App,10.0,PROCESSING_DELAY_P90
TXN-110175,26378,App,10.0,PROCESSING_DELAY_P90
TXN-103304,26381,App,10.0,PROCESSING_DELAY_P90
TXN-122202,26386,In-Store,10.0,PROCESSING_DELAY_P90
TXN-116927,26390,Desktop,9.0,PROCESSING_DELAY_P90
TXN-141379,26399,In-Store,10.0,PROCESSING_DELAY_P90
TXN-110221,26405,Mobile,9.0,PROCESSING_DELAY_P90
TXN-102964,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-110816,26407,App,10.0,PROCESSING_DELAY_P90
TXN-110628,26411,Mobile,10.0,PROCESSING_DELAY_P90
TXN-133414,26416,Mobile,9.0,PROCESSING_DELAY_P90
TXN-131825,26417,App,10.0,PROCESSING_DELAY_P90
TXN-105918,26420,Desktop,9.0,PROCESSING_DELAY_P90
TXN-121825,26427,App,9.0,PROCESSING_DELAY_P90
TXN-101028,26433,Desktop,10.0,PROCESSING_DELAY_P90
TXN-129603,26438,Desktop,10.0,PROCESSING_DELAY_P90
TXN-132489,26439,In-Store,9.0,PROCESSING_DELAY_P90
TXN-119274,26440,Desktop,9.0,PROCESSING_DELAY_P90
TXN-120829,26447,In-Store,10.0,PROCESSING_DELAY_P90
TXN-154866,26455,Desktop,9.0,PROCESSING_DELAY_P90
TXN-116555,26458,Desktop,10.0,PROCESSING_DELAY_P90
TXN-140404,26463,App,10.0,PROCESSING_DELAY_P90
TXN-131428,26466,Mobile,10.0,PROCESSING_DELAY_P90
TXN-122681,26482,App,9.0,PROCESSING_DELAY_P90
TXN-151017,26488,In-Store,9.0,PROCESSING_DELAY_P90
TXN-140987,26492,In-Store,9.0,PROCESSING_DELAY_P90
TXN-128838,26493,In-Store,9.0,PROCESSING_DELAY_P90
TXN-125769,26500,App,9.0,PROCESSING_DELAY_P90
TXN-151925,26505,Desktop,9.0,PROCESSING_DELAY_P90
TXN-154995,26507,Desktop,9.0,PROCESSING_DELAY_P90
TXN-108419,26508,Desktop,9.0,PROCESSING_DELAY_P90
TXN-117028,26518,Desktop,9.0,PROCESSING_DELAY_P90
TXN-153971,19,App,9.0,PROCESSING_DELAY_P90
TXN-108698,26520,Desktop,9.0,PROCESSING_DELAY_P90
TXN-115312,26530,In-Store,9.0,PROCESSING_DELAY_P90
TXN-119637,26541,Desktop,10.0,PROCESSING_DELAY_P90
TXN-147248,26542,Mobile,10.0,PROCESSING_DELAY_P90
TXN-100931,26552,Desktop,10.0,PROCESSING_DELAY_P90
TXN-104460,26564,Desktop,9.0,PROCESSING_DELAY_P90
TXN-111695,26575,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121607,26585,Mobile,10.0,PROCESSING_DELAY_P90
TXN-139246,26598,In-Store,9.0,PROCESSING_DELAY_P90
TXN-141452,26602,Mobile,10.0,PROCESSING_DELAY_P90
TXN-114665,26604,Mobile,9.0,PROCESSING_DELAY_P90
TXN-111203,26614,Mobile,9.0,PROCESSING_DELAY_P90
TXN-132087,26622,Desktop,10.0,PROCESSING_DELAY_P90
TXN-107118,26628,App,9.0,PROCESSING_DELAY_P90
TXN-107682,26631,App,10.0,PROCESSING_DELAY_P90
TXN-107252,26634,Mobile,9.0,PROCESSING_DELAY_P90
TXN-130162,26641,In-Store,10.0,PROCESSING_DELAY_P90
TXN-139914,26650,In-Store,10.0,PROCESSING_DELAY_P90
TXN-152836,26653,Desktop,10.0,PROCESSING_DELAY_P90
TXN-139475,26655,App,10.0,PROCESSING_DELAY_P90
TXN-152889,26676,Mobile,10.0,PROCESSING_DELAY_P90
TXN-106713,26681,Mobile,10.0,PROCESSING_DELAY_P90
TXN-144632,26695,Desktop,9.0,PROCESSING_DELAY_P90
TXN-120307,26697,Mobile,10.0,PROCESSING_DELAY_P90
TXN-140175,26699,App,10.0,PROCESSING_DELAY_P90
TXN-126615,26703,In-Store,9.0,PROCESSING_DELAY_P90
TXN-144177,26713,Desktop,9.0,PROCESSING_DELAY_P90
TXN-116779,26715,In-Store,10.0,PROCESSING_DELAY_P90
TXN-149095,26718,Desktop,10.0,PROCESSING_DELAY_P90
TXN-118076,26724,App,9.0,PROCESSING_DELAY_P90
TXN-137871,26730,App,10.0,PROCESSING_DELAY_P90
TXN-148039,26739,Desktop,10.0,PROCESSING_DELAY_P90
TXN-129994,26746,Desktop,9.0,PROCESSING_DELAY_P90
TXN-100160,26757,App,10.0,PROCESSING_DELAY_P90
TXN-142096,26759,App,10.0,PROCESSING_DELAY_P90
TXN-112564,26760,Mobile,9.0,PROCESSING_DELAY_P90
TXN-139924,26764,App,9.0,PROCESSING_DELAY_P90
TXN-102146,26771,App,9.0,PROCESSING_DELAY_P90
TXN-121743,26772,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121757,26784,Mobile,9.0,PROCESSING_DELAY_P90
TXN-138488,26789,Mobile,9.0,PROCESSING_DELAY_P90
TXN-128172,26791,Mobile,9.0,PROCESSING_DELAY_P90
TXN-135717,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-125128,26808,Mobile,10.0,PROCESSING_DELAY_P90
TXN-144733,26814,In-Store,10.0,PROCESSING_DELAY_P90
TXN-122349,26820,App,10.0,PROCESSING_DELAY_P90
TXN-121144,26821,In-Store,10.0,PROCESSING_DELAY_P90
TXN-126249,26822,Desktop,10.0,PROCESSING_DELAY_P90
TXN-130317,26829,Mobile,10.0,PROCESSING_DELAY_P90
TXN-112704,26831,Desktop,10.0,PROCESSING_DELAY_P90
TXN-140935,26835,In-Store,9.0,PROCESSING_DELAY_P90
TXN-102885,26844,Desktop,9.0,PROCESSING_DELAY_P90
TXN-142454,26845,In-Store,10.0,PROCESSING_DELAY_P90
TXN-152843,26847,Desktop,10.0,PROCESSING_DELAY_P90
TXN-144711,26849,In-Store,10.0,PROCESSING_DELAY_P90
TXN-131953,26852,Mobile,9.0,PROCESSING_DELAY_P90
TXN-120698,26854,Mobile,9.0,PROCESSING_DELAY_P90
TXN-136637,26856,App,10.0,PROCESSING_DELAY_P90
TXN-153750,26862,App,9.0,PROCESSING_DELAY_P90
TXN-130241,26866,Mobile,10.0,PROCESSING_DELAY_P90
TXN-104923,26867,In-Store,10.0,PROCESSING_DELAY_P90
TXN-127062,26876,Mobile,10.0,PROCESSING_DELAY_P90
TXN-115702,26885,Desktop,9.0,PROCESSING_DELAY_P90
TXN-111065,26886,Mobile,9.0,PROCESSING_DELAY_P90
TXN-152248,26888,In-Store,10.0,PROCESSING_DELAY_P90
TXN-132423,26889,In-Store,9.0,PROCESSING_DELAY_P90
TXN-140441,26901,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126893,26905,Desktop,9.0,PROCESSING_DELAY_P90
TXN-134143,26908,Mobile,9.0,PROCESSING_DELAY_P90
TXN-116428,26923,App,10.0,PROCESSING_DELAY_P90
TXN-152646,26934,Desktop,10.0,PROCESSING_DELAY_P90
TXN-123746,26942,Mobile,10.0,PROCESSING_DELAY_P90
TXN-136521,26943,App,10.0,PROCESSING_DELAY_P90
TXN-126030,26944,In-Store,9.0,PROCESSING_DELAY_P90
TXN-109146,19,In-Store,10.0,PROCESSING_DELAY_P90
TXN-136015,26948,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100364,26971,App,10.0,PROCESSING_DELAY_P90
TXN-122432,26974,Mobile,10.0,PROCESSING_DELAY_P90
TXN-141172,26978,Mobile,9.0,PROCESSING_DELAY_P90
TXN-100214,26988,Desktop,10.0,PROCESSING_DELAY_P90
TXN-109930,26989,Desktop,9.0,PROCESSING_DELAY_P90
TXN-129770,26991,In-Store,10.0,PROCESSING_DELAY_P90
TXN-115190,26996,In-Store,10.0,PROCESSING_DELAY_P90
TXN-122724,27007,App,10.0,PROCESSING_DELAY_P90
TXN-148932,27009,In-Store,10.0,PROCESSING_DELAY_P90
TXN-153937,27010,Desktop,9.0,PROCESSING_DELAY_P90
TXN-100883,27015,In-Store,9.0,PROCESSING_DELAY_P90
TXN-151015,27016,In-Store,10.0,PROCESSING_DELAY_P90
TXN-114414,27021,Desktop,10.0,PROCESSING_DELAY_P90
TXN-110396,27023,App,9.0,PROCESSING_DELAY_P90
TXN-117710,27027,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100601,27032,App,10.0,PROCESSING_DELAY_P90
TXN-118838,27034,In-Store,10.0,PROCESSING_DELAY_P90
TXN-133379,27046,App,9.0,PROCESSING_DELAY_P90
TXN-134668,27050,Desktop,10.0,PROCESSING_DELAY_P90
TXN-152694,27056,App,9.0,PROCESSING_DELAY_P90
TXN-151068,27065,Desktop,10.0,PROCESSING_DELAY_P90
TXN-136839,27071,Mobile,9.0,PROCESSING_DELAY_P90
TXN-152930,27075,Mobile,9.0,PROCESSING_DELAY_P90
TXN-116347,27079,Desktop,9.0,PROCESSING_DELAY_P90
TXN-144604,27081,In-Store,9.0,PROCESSING_DELAY_P90
TXN-123586,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-103812,27083,In-Store,10.0,PROCESSING_DELAY_P90
TXN-103446,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-154191,27084,In-Store,9.0,PROCESSING_DELAY_P90
TXN-125548,27086,App,9.0,PROCESSING_DELAY_P90
TXN-108908,27100,Mobile,10.0,PROCESSING_DELAY_P90
TXN-154998,27101,Desktop,9.0,PROCESSING_DELAY_P90
TXN-117341,27103,App,9.0,PROCESSING_DELAY_P90
TXN-111526,27107,Desktop,10.0,PROCESSING_DELAY_P90
TXN-145289,27121,App,10.0,PROCESSING_DELAY_P90
TXN-118256,27131,App,9.0,PROCESSING_DELAY_P90
TXN-148710,27133,App,10.0,PROCESSING_DELAY_P90
TXN-100340,27137,Desktop,10.0,PROCESSING_DELAY_P90
TXN-153657,27165,Desktop,9.0,PROCESSING_DELAY_P90
TXN-132114,27167,Desktop,10.0,PROCESSING_DELAY_P90
TXN-125880,27175,App,9.0,PROCESSING_DELAY_P90
TXN-101847,27176,Mobile,9.0,PROCESSING_DELAY_P90
TXN-118226,27183,Mobile,9.0,PROCESSING_DELAY_P90
TXN-106964,27186,App,9.0,PROCESSING_DELAY_P90
TXN-117026,27188,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121725,19,Desktop,9.0,PROCESSING_DELAY_P90
TXN-111282,27204,Mobile,10.0,PROCESSING_DELAY_P90
TXN-111810,27205,App,9.0,PROCESSING_DELAY_P90
TXN-104194,27210,App,10.0,PROCESSING_DELAY_P90
TXN-117197,27211,App,9.0,PROCESSING_DELAY_P90
TXN-128129,27213,Desktop,9.0,PROCESSING_DELAY_P90
TXN-134480,27223,Desktop,9.0,PROCESSING_DELAY_P90
TXN-154711,27234,App,9.0,PROCESSING_DELAY_P90
TXN-102171,27239,App,9.0,PROCESSING_DELAY_P90
TXN-133829,27244,Desktop,9.0,PROCESSING_DELAY_P90
TXN-140274,27255,App,10.0,PROCESSING_DELAY_P90
TXN-150525,27271,Mobile,10.0,PROCESSING_DELAY_P90
TXN-106623,27283,In-Store,9.0,PROCESSING_DELAY_P90
TXN-112218,27284,In-Store,9.0,PROCESSING_DELAY_P90
TXN-101466,27286,App,10.0,PROCESSING_DELAY_P90
TXN-138341,27288,Desktop,10.0,PROCESSING_DELAY_P90
TXN-111182,27289,In-Store,9.0,PROCESSING_DELAY_P90
TXN-124296,27292,App,9.0,PROCESSING_DELAY_P90
TXN-108843,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-148753,27304,In-Store,10.0,PROCESSING_DELAY_P90
TXN-104192,27309,App,10.0,PROCESSING_DELAY_P90
TXN-127004,27314,Desktop,10.0,PROCESSING_DELAY_P90
TXN-124795,27321,In-Store,10.0,PROCESSING_DELAY_P90
TXN-111820,27324,In-Store,9.0,PROCESSING_DELAY_P90
TXN-127131,27326,In-Store,9.0,PROCESSING_DELAY_P90
TXN-126465,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-134626,27339,App,9.0,PROCESSING_DELAY_P90
TXN-140675,27348,Desktop,9.0,PROCESSING_DELAY_P90
TXN-132689,27349,Mobile,9.0,PROCESSING_DELAY_P90
TXN-119454,27350,App,10.0,PROCESSING_DELAY_P90
TXN-107127,27358,In-Store,9.0,PROCESSING_DELAY_P90
TXN-124314,27361,Desktop,10.0,PROCESSING_DELAY_P90
TXN-137927,27366,In-Store,10.0,PROCESSING_DELAY_P90
TXN-129699,27367,App,9.0,PROCESSING_DELAY_P90
TXN-110387,27383,Mobile,10.0,PROCESSING_DELAY_P90
TXN-152625,27384,App,10.0,PROCESSING_DELAY_P90
TXN-121091,27385,Mobile,10.0,PROCESSING_DELAY_P90
TXN-105237,27388,App,10.0,PROCESSING_DELAY_P90
TXN-140891,27392,Mobile,10.0,PROCESSING_DELAY_P90
TXN-109966,27399,Desktop,9.0,PROCESSING_DELAY_P90
TXN-136683,27402,In-Store,10.0,PROCESSING_DELAY_P90
TXN-150720,27403,Desktop,9.0,PROCESSING_DELAY_P90
TXN-141855,27406,Desktop,9.0,PROCESSING_DELAY_P90
TXN-155021,27407,Desktop,9.0,PROCESSING_DELAY_P90
TXN-106088,27412,App,10.0,PROCESSING_DELAY_P90
TXN-149610,27415,Desktop,10.0,PROCESSING_DELAY_P90
TXN-112395,27426,Mobile,10.0,PROCESSING_DELAY_P90
TXN-130444,27435,Mobile,9.0,PROCESSING_DELAY_P90
TXN-123686,19,Mobile,9.0,PROCESSING_DELAY_P90
TXN-142563,27440,Desktop,10.0,PROCESSING_DELAY_P90
TXN-105999,27446,Desktop,10.0,PROCESSING_DELAY_P90
TXN-146644,27454,Mobile,9.0,PROCESSING_DELAY_P90
TXN-108405,27455,App,9.0,PROCESSING_DELAY_P90
TXN-114546,27456,Mobile,9.0,PROCESSING_DELAY_P90
TXN-124865,27468,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126258,27474,App,10.0,PROCESSING_DELAY_P90
TXN-112479,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-129724,27481,Desktop,10.0,PROCESSING_DELAY_P90
TXN-126789,27486,Desktop,10.0,PROCESSING_DELAY_P90
TXN-115569,27489,App,10.0,PROCESSING_DELAY_P90
TXN-101258,27493,App,9.0,PROCESSING_DELAY_P90
TXN-126491,27497,App,9.0,PROCESSING_DELAY_P90
TXN-123971,27501,Mobile,9.0,PROCESSING_DELAY_P90
TXN-128740,27510,In-Store,9.0,PROCESSING_DELAY_P90
TXN-150484,27514,Desktop,10.0,PROCESSING_DELAY_P90
TXN-133584,27534,App,9.0,PROCESSING_DELAY_P90
TXN-122344,27539,In-Store,10.0,PROCESSING_DELAY_P90
TXN-128016,27540,App,10.0,PROCESSING_DELAY_P90
TXN-153988,27549,In-Store,10.0,PROCESSING_DELAY_P90
TXN-122670,27553,Mobile,10.0,PROCESSING_DELAY_P90
TXN-131059,27561,App,10.0,PROCESSING_DELAY_P90
TXN-145634,27565,Mobile,9.0,PROCESSING_DELAY_P90
TXN-130434,27566,Mobile,9.0,PROCESSING_DELAY_P90
TXN-127394,27568,In-Store,9.0,PROCESSING_DELAY_P90
TXN-154589,27569,Mobile,9.0,PROCESSING_DELAY_P90
TXN-137931,27580,Mobile,9.0,PROCESSING_DELAY_P90
TXN-155092,27581,App,9.0,PROCESSING_DELAY_P90
TXN-149660,27582,In-Store,10.0,PROCESSING_DELAY_P90
TXN-118047,27584,In-Store,9.0,PROCESSING_DELAY_P90
TXN-130840,27599,App,9.0,PROCESSING_DELAY_P90
TXN-144287,27601,App,10.0,PROCESSING_DELAY_P90
TXN-152844,27608,App,9.0,PROCESSING_DELAY_P90
TXN-100578,27610,Desktop,10.0,PROCESSING_DELAY_P90
TXN-109730,27611,Mobile,9.0,PROCESSING_DELAY_P90
TXN-151722,27614,Desktop,9.0,PROCESSING_DELAY_P90
TXN-145762,19,Mobile,9.0,PROCESSING_DELAY_P90
TXN-114382,27625,Mobile,9.0,PROCESSING_DELAY_P90
TXN-118883,27626,Mobile,9.0,PROCESSING_DELAY_P90
TXN-147813,27629,Desktop,10.0,PROCESSING_DELAY_P90
TXN-140496,27630,App,9.0,PROCESSING_DELAY_P90
TXN-124912,27633,App,10.0,PROCESSING_DELAY_P90
TXN-134684,27639,In-Store,9.0,PROCESSING_DELAY_P90
TXN-126873,19,In-Store,9.0,PROCESSING_DELAY_P90
TXN-115744,27642,Mobile,9.0,PROCESSING_DELAY_P90
TXN-134583,27649,Mobile,9.0,PROCESSING_DELAY_P90
TXN-113363,27662,App,10.0,PROCESSING_DELAY_P90
TXN-123804,27664,Desktop,10.0,PROCESSING_DELAY_P90
TXN-138126,27668,In-Store,9.0,PROCESSING_DELAY_P90
TXN-100793,27678,In-Store,10.0,PROCESSING_DELAY_P90
TXN-147498,27684,Desktop,9.0,PROCESSING_DELAY_P90
TXN-118082,27685,Desktop,10.0,PROCESSING_DELAY_P90
TXN-134986,27695,Desktop,9.0,PROCESSING_DELAY_P90
TXN-102711,27696,In-Store,10.0,PROCESSING_DELAY_P90
TXN-106624,27701,In-Store,9.0,PROCESSING_DELAY_P90
TXN-145228,27703,Desktop,10.0,PROCESSING_DELAY_P90
TXN-143608,27706,Desktop,10.0,PROCESSING_DELAY_P90
TXN-118181,27707,In-Store,9.0,PROCESSING_DELAY_P90
TXN-113651,27710,Mobile,9.0,PROCESSING_DELAY_P90
TXN-125915,27711,Desktop,9.0,PROCESSING_DELAY_P90
TXN-102871,27713,App,10.0,PROCESSING_DELAY_P90
TXN-144084,27722,Desktop,10.0,PROCESSING_DELAY_P90
TXN-102335,27725,In-Store,10.0,PROCESSING_DELAY_P90
TXN-105185,27733,In-Store,9.0,PROCESSING_DELAY_P90
TXN-143615,27737,Mobile,9.0,PROCESSING_DELAY_P90
TXN-147602,27738,App,10.0,PROCESSING_DELAY_P90
TXN-112537,19,Mobile,10.0,PROCESSING_DELAY_P90
TXN-153362,27747,Mobile,9.0,PROCESSING_DELAY_P90
TXN-152994,27748,Mobile,9.0,PROCESSING_DELAY_P90
TXN-113425,27749,In-Store,9.0,PROCESSING_DELAY_P90
TXN-107094,27753,In-Store,10.0,PROCESSING_DELAY_P90
TXN-107496,27754,In-Store,9.0,PROCESSING_DELAY_P90
TXN-110267,27756,Desktop,9.0,PROCESSING_DELAY_P90
TXN-137218,27759,Mobile,10.0,PROCESSING_DELAY_P90
TXN-141123,27767,In-Store,9.0,PROCESSING_DELAY_P90
TXN-104455,27770,Desktop,9.0,PROCESSING_DELAY_P90
TXN-107815,27771,Desktop,10.0,PROCESSING_DELAY_P90
TXN-100066,27779,Desktop,10.0,PROCESSING_DELAY_P90
TXN-154557,27789,App,9.0,PROCESSING_DELAY_P90
TXN-107462,27795,In-Store,10.0,PROCESSING_DELAY_P90
TXN-141745,27807,In-Store,10.0,PROCESSING_DELAY_P90
TXN-131574,27808,Desktop,9.0,PROCESSING_DELAY_P90
TXN-115841,27809,Desktop,10.0,PROCESSING_DELAY_P90
TXN-121249,27811,Desktop,9.0,PROCESSING_DELAY_P90
TXN-123748,27812,In-Store,10.0,PROCESSING_DELAY_P90
TXN-101768,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-123655,27815,Desktop,9.0,PROCESSING_DELAY_P90
TXN-133235,27823,Mobile,9.0,PROCESSING_DELAY_P90
TXN-152875,27825,In-Store,9.0,PROCESSING_DELAY_P90
TXN-127558,19,Mobile,9.0,PROCESSING_DELAY_P90
TXN-101402,27828,Mobile,10.0,PROCESSING_DELAY_P90
TXN-154778,27834,Desktop,10.0,PROCESSING_DELAY_P90
TXN-147089,27836,Desktop,9.0,PROCESSING_DELAY_P90
TXN-129943,27838,Mobile,10.0,PROCESSING_DELAY_P90
TXN-145405,27842,Desktop,9.0,PROCESSING_DELAY_P90
TXN-127719,27847,App,9.0,PROCESSING_DELAY_P90
TXN-117504,27858,In-Store,9.0,PROCESSING_DELAY_P90
TXN-133399,27872,Desktop,10.0,PROCESSING_DELAY_P90
TXN-149115,27880,Mobile,9.0,PROCESSING_DELAY_P90
TXN-101242,27881,Mobile,9.0,PROCESSING_DELAY_P90
TXN-131233,27883,Desktop,10.0,PROCESSING_DELAY_P90
TXN-148641,27885,Mobile,9.0,PROCESSING_DELAY_P90
TXN-124205,27886,Desktop,9.0,PROCESSING_DELAY_P90
TXN-104905,27889,In-Store,10.0,PROCESSING_DELAY_P90
TXN-112416,27893,App,10.0,PROCESSING_DELAY_P90
TXN-135756,27895,In-Store,9.0,PROCESSING_DELAY_P90
TXN-104863,27901,Mobile,10.0,PROCESSING_DELAY_P90
TXN-135325,27904,Mobile,9.0,PROCESSING_DELAY_P90
TXN-132270,27918,In-Store,10.0,PROCESSING_DELAY_P90
TXN-121424,27929,Desktop,10.0,PROCESSING_DELAY_P90
TXN-104752,27937,Mobile,9.0,PROCESSING_DELAY_P90
TXN-133924,27940,Mobile,9.0,PROCESSING_DELAY_P90
TXN-106692,27941,Desktop,10.0,PROCESSING_DELAY_P90
TXN-105573,27943,App,10.0,PROCESSING_DELAY_P90
TXN-132182,27986,In-Store,9.0,PROCESSING_DELAY_P90
TXN-101826,27987,Desktop,10.0,PROCESSING_DELAY_P90
TXN-100061,27991,In-Store,9.0,PROCESSING_DELAY_P90
TXN-101353,27992,Desktop,9.0,PROCESSING_DELAY_P90
TXN-145990,27993,Desktop,9.0,PROCESSING_DELAY_P90
TXN-113876,28024,Mobile,10.0,PROCESSING_DELAY_P90
TXN-141039,28025,Mobile,10.0,PROCESSING_DELAY_P90
TXN-116573,28028,In-Store,9.0,PROCESSING_DELAY_P90
TXN-102524,28029,Mobile,9.0,PROCESSING_DELAY_P90
TXN-135159,28037,Desktop,10.0,PROCESSING_DELAY_P90
TXN-114118,28038,In-Store,9.0,PROCESSING_DELAY_P90
TXN-126562,28041,App,9.0,PROCESSING_DELAY_P90
TXN-109639,28042,Desktop,10.0,PROCESSING_DELAY_P90
TXN-143889,28046,Mobile,9.0,PROCESSING_DELAY_P90
TXN-137874,28055,Mobile,9.0,PROCESSING_DELAY_P90
TXN-153307,28058,App,9.0,PROCESSING_DELAY_P90
TXN-100145,28068,Desktop,10.0,PROCESSING_DELAY_P90
TXN-154307,19,Desktop,10.0,PROCESSING_DELAY_P90
TXN-101252,28070,Desktop,10.0,PROCESSING_DELAY_P90
TXN-105701,28074,Mobile,9.0,PROCESSING_DELAY_P90
TXN-145827,28083,Mobile,9.0,PROCESSING_DELAY_P90
TXN-154776,28089,Desktop,10.0,PROCESSING_DELAY_P90
TXN-150788,28091,Mobile,10.0,PROCESSING_DELAY_P90
TXN-126472,28094,App,9.0,PROCESSING_DELAY_P90
TXN-110900,28099,In-Store,9.0,PROCESSING_DELAY_P90
TXN-148647,28103,Desktop,10.0,PROCESSING_DELAY_P90
TXN-118182,28108,Mobile,10.0,PROCESSING_DELAY_P90
TXN-153393,28111,Desktop,10.0,PROCESSING_DELAY_P90
TXN-152478,28116,App,10.0,PROCESSING_DELAY_P90
TXN-101239,28124,In-Store,10.0,PROCESSING_DELAY_P90
TXN-129383,28132,In-Store,10.0,PROCESSING_DELAY_P90
TXN-138520,28134,App,9.0,PROCESSING_DELAY_P90
TXN-116628,28135,App,10.0,PROCESSING_DELAY_P90
TXN-126371,28137,In-Store,9.0,PROCESSING_DELAY_P90
TXN-106060,28144,App,9.0,PROCESSING_DELAY_P90
TXN-103380,28146,App,10.0,PROCESSING_DELAY_P90
TXN-101251,28148,Desktop,10.0,PROCESSING_DELAY_P90
TXN-129349,28149,Desktop,10.0,PROCESSING_DELAY_P90
TXN-115295,28154,App,10.0,PROCESSING_DELAY_P90
TXN-100725,28156,In-Store,10.0,PROCESSING_DELAY_P90
TXN-127559,28157,Mobile,9.0,PROCESSING_DELAY_P90
TXN-109523,28161,In-Store,10.0,PROCESSING_DELAY_P90
TXN-152863,28165,Desktop,10.0,PROCESSING_DELAY_P90
TXN-137840,28169,App,9.0,PROCESSING_DELAY_P90
TXN-153282,28171,Mobile,9.0,PROCESSING_DELAY_P90
TXN-117050,28176,In-Store,9.0,PROCESSING_DELAY_P90
TXN-114199,28177,App,10.0,PROCESSING_DELAY_P90
TXN-108907,28185,Desktop,9.0,PROCESSING_DELAY_P90
TXN-152176,28192,In-Store,10.0,PROCESSING_DELAY_P90
TXN-123720,28193,In-Store,9.0,PROCESSING_DELAY_P90
